State,County,Year,Unemployment_rate
CA,"Nevada County, CA",2018,3.5
CA,"Orange County, CA",2018,3.0
CA,"Placer County, CA",2018,3.2
CA,"Plumas County, CA",2018,7.6
CA,"Riverside County, CA",2018,4.5
CA,"Sacramento County, CA",2018,3.9
CA,"San Benito County, CA",2018,5.1
CA,"San Bernardino County, CA",2018,4.1
CA,"San Diego County, CA",2018,3.4
CA,"San Francisco County/city, CA",2018,2.4
CA,"San Joaquin County, CA",2018,6.1
CA,"San Luis Obispo County, CA",2018,3.0
CA,"San Mateo County, CA",2018,2.3
CA,"Santa Barbara County, CA",2018,4.0
CA,"Santa Clara County, CA",2018,2.7
CA,"Santa Cruz County, CA",2018,5.0
CA,"Shasta County, CA",2018,5.0
CA,"Sierra County, CA",2018,6.1
CA,"Siskiyou County, CA",2018,6.8
CA,"Solano County, CA",2018,4.0
CA,"Sonoma County, CA",2018,2.8
CA,"Stanislaus County, CA",2018,6.5
CA,"Sutter County, CA",2018,7.7
CA,"Tehama County, CA",2018,5.8
CA,"Trinity County, CA",2018,5.8
CA,"Tulare County, CA",2018,9.8
CA,"Tuolumne County, CA",2018,4.7
CA,"Ventura County, CA",2018,3.8
CA,"Yolo County, CA",2018,4.3
CA,"Yuba County, CA",2018,6.5
CO,Colorado,2018,3.0
CO,"Adams County, CO",2018,3.2
CO,"Alamosa County, CO",2018,3.7
CO,"Arapahoe County, CO",2018,3.0
CO,"Archuleta County, CO",2018,3.2
CO,"Baca County, CO",2018,1.7
CO,"Bent County, CO",2018,3.0
CO,"Boulder County, CO",2018,2.6
CO,"Broomfield County/city, CO",2018,2.7
CO,"Chaffee County, CO",2018,2.5
CO,"Cheyenne County, CO",2018,1.7
CO,"Clear Creek County, CO",2018,2.8
CO,"Conejos County, CO",2018,3.9
CO,"Costilla County, CO",2018,4.1
CO,"Crowley County, CO",2018,4.1
CO,"Custer County, CO",2018,3.4
CO,"Delta County, CO",2018,3.7
CO,"Denver County/city, CO",2018,2.9
CO,"Dolores County, CO",2018,2.7
CO,"Douglas County, CO",2018,2.6
CO,"Eagle County, CO",2018,2.5
CO,"Elbert County, CO",2018,2.6
CO,"El Paso County, CO",2018,3.6
CO,"Fremont County, CO",2018,4.9
CO,"Garfield County, CO",2018,3.0
CO,"Gilpin County, CO",2018,2.3
CO,"Grand County, CO",2018,2.5
CO,"Gunnison County, CO",2018,2.3
CO,"Hinsdale County, CO",2018,2.5
CO,"Huerfano County, CO",2018,6.2
CO,"Jackson County, CO",2018,2.4
CO,"Jefferson County, CO",2018,2.8
CO,"Kiowa County, CO",2018,1.7
CO,"Kit Carson County, CO",2018,1.9
CO,"Lake County, CO",2018,2.4
CO,"La Plata County, CO",2018,2.8
CO,"Larimer County, CO",2018,2.6
CO,"Las Animas County, CO",2018,4.4
CO,"Lincoln County, CO",2018,2.2
CO,"Logan County, CO",2018,2.6
CO,"Mesa County, CO",2018,3.8
CO,"Mineral County, CO",2018,2.5
CO,"Moffat County, CO",2018,3.4
CO,"Montezuma County, CO",2018,4.5
CO,"Montrose County, CO",2018,3.4
CO,"Morgan County, CO",2018,2.7
CO,"Otero County, CO",2018,4.7
CO,"Ouray County, CO",2018,3.2
CO,"Park County, CO",2018,2.6
CO,"Phillips County, CO",2018,1.8
CO,"Pitkin County, CO",2018,3.5
CO,"Prowers County, CO",2018,3.1
CO,"Pueblo County, CO",2018,4.5
CO,"Rio Blanco County, CO",2018,3.9
CO,"Rio Grande County, CO",2018,4.6
CO,"Routt County, CO",2018,2.5
CO,"Saguache County, CO",2018,4.4
CO,"San Juan County, CO",2018,2.9
CO,"San Miguel County, CO",2018,3.2
CO,"Sedgwick County, CO",2018,2.4
CO,"Summit County, CO",2018,2.0
CO,"Teller County, CO",2018,3.4
CO,"Washington County, CO",2018,2.3
CO,"Weld County, CO",2018,2.8
CO,"Yuma County, CO",2018,1.9
CT,Connecticut,2018,3.9
CT,"Fairfield County, CT",2018,3.8
CT,"Hartford County, CT",2018,4.0
CT,"Litchfield County, CT",2018,3.6
CT,"Middlesex County, CT",2018,3.3
CT,"New Haven County, CT",2018,4.2
CT,"New London County, CT",2018,3.8
CT,"Tolland County, CT",2018,3.4
CT,"Windham County, CT",2018,4.3
DE,Delaware,2018,3.7
DE,"Kent County, DE",2018,4.1
DE,"New Castle County, DE",2018,3.6
DE,"Sussex County, DE",2018,3.7
DC,District of Columbia,2018,5.7
DC,District of Columbia,2018,5.7
FL,Florida,2018,3.6
FL,"Alachua County, FL",2018,3.3
FL,"Baker County, FL",2018,3.5
FL,"Bay County, FL",2018,4.1
FL,"Bradford County, FL",2018,3.4
FL,"Brevard County, FL",2018,3.6
FL,"Broward County, FL",2018,3.4
FL,"Calhoun County, FL",2018,4.3
FL,"Charlotte County, FL",2018,4.1
FL,"Citrus County, FL",2018,5.3
FL,"Clay County, FL",2018,3.4
FL,"Collier County, FL",2018,3.5
FL,"Columbia County, FL",2018,3.8
FL,"DeSoto County, FL",2018,4.0
FL,"Dixie County, FL",2018,4.3
FL,"Duval County, FL",2018,3.7
FL,"Escambia County, FL",2018,3.7
FL,"Flagler County, FL",2018,4.2
FL,"Franklin County, FL",2018,3.6
FL,"Gadsden County, FL",2018,4.6
FL,"Gilchrist County, FL",2018,3.8
FL,"Glades County, FL",2018,4.0
FL,"Gulf County, FL",2018,4.6
FL,"Hamilton County, FL",2018,4.3
FL,"Hardee County, FL",2018,5.3
FL,"Hendry County, FL",2018,6.2
FL,"Hernando County, FL",2018,4.6
FL,"Highlands County, FL",2018,4.9
FL,"Hillsborough County, FL",2018,3.5
FL,"Holmes County, FL",2018,4.0
FL,"Indian River County, FL",2018,4.4
FL,"Jackson County, FL",2018,4.1
FL,"Jefferson County, FL",2018,3.9
FL,"Lafayette County, FL",2018,3.4
FL,"Lake County, FL",2018,3.6
FL,"Lee County, FL",2018,3.5
FL,"Leon County, FL",2018,3.4
FL,"Levy County, FL",2018,4.0
FL,"Liberty County, FL",2018,4.0
FL,"Madison County, FL",2018,4.0
FL,"Manatee County, FL",2018,3.5
FL,"Marion County, FL",2018,4.4
FL,"Martin County, FL",2018,3.6
FL,"Miami-Dade County, FL",2018,3.6
FL,"Monroe County, FL",2018,2.6
FL,"Nassau County, FL",2018,3.3
FL,"Okaloosa County, FL",2018,3.1
FL,"Okeechobee County, FL",2018,3.8
FL,"Orange County, FL",2018,3.3
FL,"Osceola County, FL",2018,3.7
FL,"Palm Beach County, FL",2018,3.7
FL,"Pasco County, FL",2018,3.9
FL,"Pinellas County, FL",2018,3.4
FL,"Polk County, FL",2018,4.2
FL,"Putnam County, FL",2018,5.0
FL,"St. Johns County, FL",2018,3.0
FL,"St. Lucie County, FL",2018,4.5
FL,"Santa Rosa County, FL",2018,3.4
FL,"Sarasota County, FL",2018,3.5
FL,"Seminole County, FL",2018,3.3
FL,"Sumter County, FL",2018,5.2
FL,"Suwannee County, FL",2018,3.8
FL,"Taylor County, FL",2018,3.9
FL,"Union County, FL",2018,3.3
FL,"Volusia County, FL",2018,3.8
FL,"Wakulla County, FL",2018,3.2
FL,"Walton County, FL",2018,3.2
FL,"Washington County, FL",2018,3.9
GA,Georgia,2018,4.0
GA,"Appling County, GA",2018,4.4
GA,"Atkinson County, GA",2018,3.6
GA,"Bacon County, GA",2018,3.8
GA,"Baker County, GA",2018,5.3
GA,"Baldwin County, GA",2018,5.0
GA,"Banks County, GA",2018,3.2
GA,"Barrow County, GA",2018,3.3
GA,"Bartow County, GA",2018,3.9
GA,"Ben Hill County, GA",2018,6.0
GA,"Berrien County, GA",2018,4.2
GA,"Bibb County, GA",2018,4.6
GA,"Bleckley County, GA",2018,5.9
GA,"Brantley County, GA",2018,4.6
GA,"Brooks County, GA",2018,4.0
GA,"Bryan County, GA",2018,3.4
GA,"Bulloch County, GA",2018,4.3
GA,"Burke County, GA",2018,6.2
GA,"Butts County, GA",2018,4.1
GA,"Calhoun County, GA",2018,4.3
GA,"Camden County, GA",2018,4.3
GA,"Candler County, GA",2018,3.5
GA,"Carroll County, GA",2018,4.1
GA,"Catoosa County, GA",2018,3.5
GA,"Charlton County, GA",2018,4.4
GA,"Chatham County, GA",2018,3.8
GA,"Chattahoochee County, GA",2018,5.6
GA,"Chattooga County, GA",2018,4.1
GA,"Cherokee County, GA",2018,3.2
GA,"Clarke County, GA",2018,4.0
GA,"Clay County, GA",2018,7.6
GA,"Clayton County, GA",2018,5.0
GA,"Clinch County, GA",2018,4.6
GA,"Cobb County, GA",2018,3.5
GA,"Coffee County, GA",2018,4.6
GA,"Colquitt County, GA",2018,3.8
GA,"Columbia County, GA",2018,3.5
GA,"Cook County, GA",2018,3.8
GA,"Coweta County, GA",2018,3.5
GA,"Crawford County, GA",2018,4.2
GA,"Crisp County, GA",2018,4.9
GA,"Dade County, GA",2018,3.7
GA,"Dawson County, GA",2018,3.4
GA,"Decatur County, GA",2018,4.7
GA,"DeKalb County, GA",2018,4.1
GA,"Dodge County, GA",2018,5.3
GA,"Dooly County, GA",2018,4.7
GA,"Dougherty County, GA",2018,5.5
GA,"Douglas County, GA",2018,4.2
GA,"Early County, GA",2018,4.7
GA,"Echols County, GA",2018,3.2
GA,"Effingham County, GA",2018,3.3
GA,"Elbert County, GA",2018,4.9
GA,"Emanuel County, GA",2018,6.0
GA,"Evans County, GA",2018,3.7
GA,"Fannin County, GA",2018,4.0
GA,"Fayette County, GA",2018,3.6
GA,"Floyd County, GA",2018,4.4
GA,"Forsyth County, GA",2018,3.2
GA,"Franklin County, GA",2018,3.9
GA,"Fulton County, GA",2018,4.1
GA,"Gilmer County, GA",2018,4.3
GA,"Glascock County, GA",2018,4.2
GA,"Glynn County, GA",2018,3.8
GA,"Gordon County, GA",2018,3.9
GA,"Grady County, GA",2018,3.9
GA,"Greene County, GA",2018,4.3
GA,"Gwinnett County, GA",2018,3.6
GA,"Habersham County, GA",2018,3.8
GA,"Hall County, GA",2018,3.3
GA,"Hancock County, GA",2018,6.1
GA,"Haralson County, GA",2018,3.9
GA,"Harris County, GA",2018,3.5
GA,"Hart County, GA",2018,3.7
GA,"Heard County, GA",2018,3.9
GA,"Henry County, GA",2018,4.2
GA,"Houston County, GA",2018,4.1
GA,"Irwin County, GA",2018,5.7
GA,"Jackson County, GA",2018,3.1
GA,"Jasper County, GA",2018,3.6
GA,"Jeff Davis County, GA",2018,4.9
GA,"Jefferson County, GA",2018,5.4
GA,"Jenkins County, GA",2018,5.4
GA,"Johnson County, GA",2018,4.0
GA,"Jones County, GA",2018,3.7
GA,"Lamar County, GA",2018,4.7
GA,"Lanier County, GA",2018,4.5
GA,"Laurens County, GA",2018,4.9
GA,"Lee County, GA",2018,3.6
GA,"Liberty County, GA",2018,4.3
GA,"Lincoln County, GA",2018,5.0
GA,"Long County, GA",2018,4.0
GA,"Lowndes County, GA",2018,4.1
GA,"Lumpkin County, GA",2018,3.6
GA,"McDuffie County, GA",2018,5.7
GA,"McIntosh County, GA",2018,4.1
GA,"Macon County, GA",2018,6.3
GA,"Madison County, GA",2018,3.6
GA,"Marion County, GA",2018,5.2
GA,"Meriwether County, GA",2018,5.1
GA,"Miller County, GA",2018,3.7
GA,"Mitchell County, GA",2018,5.5
GA,"Monroe County, GA",2018,3.7
GA,"Montgomery County, GA",2018,5.8
GA,"Morgan County, GA",2018,3.6
GA,"Murray County, GA",2018,5.4
GA,"Muscogee County, GA",2018,5.2
GA,"Newton County, GA",2018,4.6
GA,"Oconee County, GA",2018,3.0
GA,"Oglethorpe County, GA",2018,3.8
GA,"Paulding County, GA",2018,3.5
GA,"Peach County, GA",2018,5.3
GA,"Pickens County, GA",2018,3.6
GA,"Pierce County, GA",2018,3.8
GA,"Pike County, GA",2018,3.7
GA,"Polk County, GA",2018,4.3
GA,"Pulaski County, GA",2018,4.4
GA,"Putnam County, GA",2018,5.1
GA,"Quitman County, GA",2018,5.7
GA,"Rabun County, GA",2018,4.1
GA,"Randolph County, GA",2018,5.6
GA,"Richmond County, GA",2018,5.3
GA,"Rockdale County, GA",2018,4.5
GA,"Schley County, GA",2018,4.7
GA,"Screven County, GA",2018,5.5
GA,"Seminole County, GA",2018,5.4
GA,"Spalding County, GA",2018,4.8
GA,"Stephens County, GA",2018,4.6
GA,"Stewart County, GA",2018,4.9
GA,"Sumter County, GA",2018,6.0
GA,"Talbot County, GA",2018,5.1
GA,"Taliaferro County, GA",2018,5.4
GA,"Tattnall County, GA",2018,4.3
GA,"Taylor County, GA",2018,6.6
GA,"Telfair County, GA",2018,6.8
GA,"Terrell County, GA",2018,6.8
GA,"Thomas County, GA",2018,4.8
GA,"Tift County, GA",2018,4.1
GA,"Toombs County, GA",2018,5.9
GA,"Towns County, GA",2018,5.7
GA,"Treutlen County, GA",2018,5.9
GA,"Troup County, GA",2018,3.7
GA,"Turner County, GA",2018,5.1
GA,"Twiggs County, GA",2018,6.0
GA,"Union County, GA",2018,3.7
GA,"Upson County, GA",2018,4.5
GA,"Walker County, GA",2018,3.9
GA,"Walton County, GA",2018,3.6
GA,"Ware County, GA",2018,4.0
GA,"Warren County, GA",2018,5.0
GA,"Washington County, GA",2018,5.1
GA,"Wayne County, GA",2018,4.7
GA,"Webster County, GA",2018,6.3
GA,"Wheeler County, GA",2018,7.5
GA,"White County, GA",2018,3.1
GA,"Whitfield County, GA",2018,4.8
GA,"Wilcox County, GA",2018,5.3
GA,"Wilkes County, GA",2018,4.7
GA,"Wilkinson County, GA",2018,4.5
GA,"Worth County, GA",2018,4.5
HI,Hawaii,2018,2.4
HI,"Hawaii County, HI",2018,2.8
HI,"Honolulu County/city, HI",2018,2.3
HI,"Kauai County, HI",2018,2.4
HI,"Maui County, HI",2018,2.3
ID,Idaho,2018,2.8
ID,"Ada County, ID",2018,2.4
ID,"Adams County, ID",2018,5.4
ID,"Bannock County, ID",2018,2.7
ID,"Bear Lake County, ID",2018,2.8
ID,"Benewah County, ID",2018,4.5
ID,"Bingham County, ID",2018,2.7
ID,"Blaine County, ID",2018,2.3
ID,"Boise County, ID",2018,4.1
ID,"Bonner County, ID",2018,4.0
ID,"Bonneville County, ID",2018,2.4
ID,"Boundary County, ID",2018,4.3
ID,"Butte County, ID",2018,3.2
ID,"Camas County, ID",2018,2.3
ID,"Canyon County, ID",2018,3.1
ID,"Caribou County, ID",2018,2.7
ID,"Cassia County, ID",2018,2.2
ID,"Clark County, ID",2018,2.9
ID,"Clearwater County, ID",2018,6.7
ID,"Custer County, ID",2018,3.9
ID,"Elmore County, ID",2018,3.2
ID,"Franklin County, ID",2018,2.1
ID,"Fremont County, ID",2018,2.4
ID,"Gem County, ID",2018,3.4
ID,"Gooding County, ID",2018,2.4
ID,"Idaho County, ID",2018,4.6
ID,"Jefferson County, ID",2018,2.2
ID,"Jerome County, ID",2018,2.5
ID,"Kootenai County, ID",2018,3.4
ID,"Latah County, ID",2018,2.4
ID,"Lemhi County, ID",2018,4.4
ID,"Lewis County, ID",2018,5.5
ID,"Lincoln County, ID",2018,3.4
ID,"Madison County, ID",2018,1.7
ID,"Minidoka County, ID",2018,2.5
ID,"Nez Perce County, ID",2018,2.7
ID,"Oneida County, ID",2018,2.1
ID,"Owyhee County, ID",2018,3.6
ID,"Payette County, ID",2018,3.5
ID,"Power County, ID",2018,2.9
ID,"Shoshone County, ID",2018,5.7
ID,"Teton County, ID",2018,2.2
ID,"Twin Falls County, ID",2018,2.7
ID,"Valley County, ID",2018,3.7
ID,"Washington County, ID",2018,4.1
IL,Illinois,2018,4.4
IL,"Adams County, IL",2018,3.8
IL,"Alexander County, IL",2018,8.1
IL,"Bond County, IL",2018,4.3
IL,"Boone County, IL",2018,5.7
IL,"Brown County, IL",2018,2.6
IL,"Bureau County, IL",2018,4.9
IL,"Calhoun County, IL",2018,5.1
IL,"Carroll County, IL",2018,4.4
IL,"Cass County, IL",2018,4.4
IL,"Champaign County, IL",2018,4.3
IL,"Christian County, IL",2018,5.2
IL,"Clark County, IL",2018,5.3
IL,"Clay County, IL",2018,5.2
IL,"Clinton County, IL",2018,3.5
IL,"Coles County, IL",2018,4.7
IL,"Cook County, IL",2018,4.2
IL,"Crawford County, IL",2018,5.3
IL,"Cumberland County, IL",2018,4.0
IL,"DeKalb County, IL",2018,4.4
IL,"De Witt County, IL",2018,5.0
IL,"Douglas County, IL",2018,4.0
IL,"DuPage County, IL",2018,3.3
IL,"Edgar County, IL",2018,4.7
IL,"Edwards County, IL",2018,4.6
IL,"Effingham County, IL",2018,3.7
IL,"Fayette County, IL",2018,5.2
IL,"Ford County, IL",2018,4.7
IL,"Franklin County, IL",2018,6.1
IL,"Fulton County, IL",2018,6.1
IL,"Gallatin County, IL",2018,5.9
IL,"Greene County, IL",2018,4.8
IL,"Grundy County, IL",2018,4.9
IL,"Hamilton County, IL",2018,4.3
IL,"Hancock County, IL",2018,4.6
IL,"Hardin County, IL",2018,7.4
IL,"Henderson County, IL",2018,4.8
IL,"Henry County, IL",2018,5.0
IL,"Iroquois County, IL",2018,4.4
IL,"Jackson County, IL",2018,4.5
IL,"Jasper County, IL",2018,4.9
IL,"Jefferson County, IL",2018,5.2
IL,"Jersey County, IL",2018,4.8
IL,"Jo Daviess County, IL",2018,4.3
IL,"Johnson County, IL",2018,7.5
IL,"Kane County, IL",2018,4.9
IL,"Kankakee County, IL",2018,5.4
IL,"Kendall County, IL",2018,3.6
IL,"Knox County, IL",2018,5.2
IL,"Lake County, IL",2018,4.5
IL,"LaSalle County, IL",2018,5.7
IL,"Lawrence County, IL",2018,6.2
IL,"Lee County, IL",2018,4.3
IL,"Livingston County, IL",2018,4.3
IL,"Logan County, IL",2018,4.6
IL,"McDonough County, IL",2018,4.9
IL,"McHenry County, IL",2018,3.6
IL,"McLean County, IL",2018,4.1
IL,"Macon County, IL",2018,5.5
IL,"Macoupin County, IL",2018,4.8
IL,"Madison County, IL",2018,4.5
IL,"Marion County, IL",2018,4.9
IL,"Marshall County, IL",2018,5.2
IL,"Mason County, IL",2018,5.9
IL,"Massac County, IL",2018,6.9
IL,"Menard County, IL",2018,4.1
IL,"Mercer County, IL",2018,5.2
IL,"Monroe County, IL",2018,3.4
IL,"Montgomery County, IL",2018,5.8
IL,"Morgan County, IL",2018,4.4
IL,"Moultrie County, IL",2018,3.8
IL,"Ogle County, IL",2018,4.9
IL,"Peoria County, IL",2018,5.5
IL,"Perry County, IL",2018,5.9
IL,"Piatt County, IL",2018,4.2
IL,"Pike County, IL",2018,4.8
IL,"Pope County, IL",2018,6.0
IL,"Pulaski County, IL",2018,8.0
IL,"Putnam County, IL",2018,5.2
IL,"Randolph County, IL",2018,4.3
IL,"Richland County, IL",2018,4.6
IL,"Rock Island County, IL",2018,5.2
IL,"St. Clair County, IL",2018,5.0
IL,"Saline County, IL",2018,6.4
IL,"Sangamon County, IL",2018,4.4
IL,"Schuyler County, IL",2018,4.4
IL,"Scott County, IL",2018,5.1
IL,"Shelby County, IL",2018,4.2
IL,"Stark County, IL",2018,6.2
IL,"Stephenson County, IL",2018,4.6
IL,"Tazewell County, IL",2018,4.8
IL,"Union County, IL",2018,6.4
IL,"Vermilion County, IL",2018,6.1
IL,"Wabash County, IL",2018,4.9
IL,"Warren County, IL",2018,4.1
IL,"Washington County, IL",2018,2.9
IL,"Wayne County, IL",2018,5.5
IL,"White County, IL",2018,4.2
IL,"Whiteside County, IL",2018,4.5
IL,"Will County, IL",2018,4.2
IL,"Williamson County, IL",2018,5.0
IL,"Winnebago County, IL",2018,5.6
IL,"Woodford County, IL",2018,4.0
IN,Indiana,2018,3.4
IN,"Adams County, IN",2018,2.6
IN,"Allen County, IN",2018,3.1
IN,"Bartholomew County, IN",2018,2.6
IN,"Benton County, IN",2018,3.2
IN,"Blackford County, IN",2018,3.8
IN,"Boone County, IN",2018,2.7
IN,"Brown County, IN",2018,3.1
IN,"Carroll County, IN",2018,3.2
IN,"Cass County, IN",2018,3.6
IN,"Clark County, IN",2018,3.4
IN,"Clay County, IN",2018,3.8
IN,"Clinton County, IN",2018,2.8
IN,"Crawford County, IN",2018,4.4
IN,"Daviess County, IN",2018,2.7
IN,"Dearborn County, IN",2018,3.6
IN,"Decatur County, IN",2018,2.9
IN,"DeKalb County, IN",2018,2.8
IN,"Delaware County, IN",2018,3.9
IN,"Dubois County, IN",2018,2.4
IN,"Elkhart County, IN",2018,2.5
IN,"Fayette County, IN",2018,4.5
IN,"Floyd County, IN",2018,3.2
IN,"Fountain County, IN",2018,3.5
IN,"Franklin County, IN",2018,3.6
IN,"Fulton County, IN",2018,3.3
IN,"Gibson County, IN",2018,2.6
IN,"Grant County, IN",2018,3.8
IN,"Greene County, IN",2018,4.3
IN,"Hamilton County, IN",2018,2.7
IN,"Hancock County, IN",2018,3.0
IN,"Harrison County, IN",2018,3.4
IN,"Hendricks County, IN",2018,2.8
IN,"Henry County, IN",2018,3.4
IN,"Howard County, IN",2018,4.0
IN,"Huntington County, IN",2018,3.5
IN,"Jackson County, IN",2018,2.8
IN,"Jasper County, IN",2018,3.9
IN,"Jay County, IN",2018,3.2
IN,"Jefferson County, IN",2018,3.4
IN,"Jennings County, IN",2018,3.6
IN,"Johnson County, IN",2018,2.8
IN,"Knox County, IN",2018,3.1
IN,"Kosciusko County, IN",2018,2.6
IN,"LaGrange County, IN",2018,2.5
IN,"Lake County, IN",2018,4.9
IN,"LaPorte County, IN",2018,4.3
IN,"Lawrence County, IN",2018,3.8
IN,"Madison County, IN",2018,3.8
IN,"Marion County, IN",2018,3.4
IN,"Marshall County, IN",2018,3.1
IN,"Martin County, IN",2018,2.7
IN,"Miami County, IN",2018,3.9
IN,"Monroe County, IN",2018,3.5
IN,"Montgomery County, IN",2018,3.0
IN,"Morgan County, IN",2018,3.3
IN,"Newton County, IN",2018,4.3
IN,"Noble County, IN",2018,2.9
IN,"Ohio County, IN",2018,3.5
IN,"Orange County, IN",2018,3.8
IN,"Owen County, IN",2018,4.3
IN,"Parke County, IN",2018,3.9
IN,"Perry County, IN",2018,3.6
IN,"Pike County, IN",2018,3.4
IN,"Porter County, IN",2018,3.8
IN,"Posey County, IN",2018,2.8
IN,"Pulaski County, IN",2018,3.0
IN,"Putnam County, IN",2018,3.7
IN,"Randolph County, IN",2018,3.8
IN,"Ripley County, IN",2018,3.5
IN,"Rush County, IN",2018,2.8
IN,"St. Joseph County, IN",2018,3.5
IN,"Scott County, IN",2018,3.8
IN,"Shelby County, IN",2018,3.1
IN,"Spencer County, IN",2018,3.2
IN,"Starke County, IN",2018,4.3
IN,"Steuben County, IN",2018,2.6
IN,"Sullivan County, IN",2018,4.6
IN,"Switzerland County, IN",2018,3.8
IN,"Tippecanoe County, IN",2018,3.1
IN,"Tipton County, IN",2018,2.7
IN,"Union County, IN",2018,3.1
IN,"Vanderburgh County, IN",2018,3.1
IN,"Vermillion County, IN",2018,5.4
IN,"Vigo County, IN",2018,4.3
IN,"Wabash County, IN",2018,3.4
IN,"Warren County, IN",2018,3.2
IN,"Warrick County, IN",2018,2.9
IN,"Washington County, IN",2018,3.5
IN,"Wayne County, IN",2018,3.5
IN,"Wells County, IN",2018,2.8
IN,"White County, IN",2018,3.0
IN,"Whitley County, IN",2018,2.8
IA,Iowa,2018,2.6
IA,"Adair County, IA",2018,2.4
IA,"Adams County, IA",2018,2.0
IA,"Allamakee County, IA",2018,3.1
IA,"Appanoose County, IA",2018,3.4
IA,"Audubon County, IA",2018,2.5
IA,"Benton County, IA",2018,2.8
IA,"Black Hawk County, IA",2018,2.9
IA,"Boone County, IA",2018,2.2
IA,"Bremer County, IA",2018,2.1
IA,"Buchanan County, IA",2018,2.6
IA,"Buena Vista County, IA",2018,2.2
IA,"Butler County, IA",2018,2.8
IA,"Calhoun County, IA",2018,2.6
IA,"Carroll County, IA",2018,1.9
IA,"Cass County, IA",2018,2.7
IA,"Cedar County, IA",2018,2.5
IA,"Cerro Gordo County, IA",2018,2.7
IA,"Cherokee County, IA",2018,2.2
IA,"Chickasaw County, IA",2018,2.8
IA,"Clarke County, IA",2018,2.9
IA,"Clay County, IA",2018,3.3
IA,"Clayton County, IA",2018,3.3
IA,"Clinton County, IA",2018,3.3
IA,"Crawford County, IA",2018,3.5
IA,"Dallas County, IA",2018,1.8
IA,"Davis County, IA",2018,2.8
IA,"Decatur County, IA",2018,2.3
IA,"Delaware County, IA",2018,2.1
IA,"Des Moines County, IA",2018,3.4
IA,"Dickinson County, IA",2018,3.3
IA,"Dubuque County, IA",2018,2.5
IA,"Emmet County, IA",2018,2.8
IA,"Fayette County, IA",2018,3.0
IA,"Floyd County, IA",2018,2.8
IA,"Franklin County, IA",2018,2.2
IA,"Fremont County, IA",2018,1.9
IA,"Greene County, IA",2018,2.3
IA,"Grundy County, IA",2018,2.6
IA,"Guthrie County, IA",2018,2.7
IA,"Hamilton County, IA",2018,2.8
IA,"Hancock County, IA",2018,2.4
IA,"Hardin County, IA",2018,2.9
IA,"Harrison County, IA",2018,2.3
IA,"Henry County, IA",2018,2.5
IA,"Howard County, IA",2018,2.6
IA,"Humboldt County, IA",2018,2.6
IA,"Ida County, IA",2018,2.0
IA,"Iowa County, IA",2018,2.1
IA,"Jackson County, IA",2018,2.8
IA,"Jasper County, IA",2018,2.7
IA,"Jefferson County, IA",2018,2.3
IA,"Johnson County, IA",2018,2.0
IA,"Jones County, IA",2018,3.1
IA,"Keokuk County, IA",2018,3.0
IA,"Kossuth County, IA",2018,2.1
IA,"Lee County, IA",2018,4.1
IA,"Linn County, IA",2018,2.9
IA,"Louisa County, IA",2018,2.7
IA,"Lucas County, IA",2018,2.0
IA,"Lyon County, IA",2018,1.6
IA,"Madison County, IA",2018,3.3
IA,"Mahaska County, IA",2018,2.5
IA,"Marion County, IA",2018,2.1
IA,"Marshall County, IA",2018,4.6
IA,"Mills County, IA",2018,2.1
IA,"Mitchell County, IA",2018,1.8
IA,"Monona County, IA",2018,2.8
IA,"Monroe County, IA",2018,3.0
IA,"Montgomery County, IA",2018,2.5
IA,"Muscatine County, IA",2018,2.7
IA,"O'Brien County, IA",2018,2.0
IA,"Osceola County, IA",2018,2.0
IA,"Page County, IA",2018,2.6
IA,"Palo Alto County, IA",2018,2.2
IA,"Plymouth County, IA",2018,2.0
IA,"Pocahontas County, IA",2018,1.9
IA,"Polk County, IA",2018,2.6
IA,"Pottawattamie County, IA",2018,2.4
IA,"Poweshiek County, IA",2018,2.4
IA,"Ringgold County, IA",2018,2.8
IA,"Sac County, IA",2018,2.4
IA,"Scott County, IA",2018,3.0
IA,"Shelby County, IA",2018,2.0
IA,"Sioux County, IA",2018,1.8
IA,"Story County, IA",2018,1.6
IA,"Tama County, IA",2018,3.0
IA,"Taylor County, IA",2018,2.0
IA,"Union County, IA",2018,3.6
IA,"Van Buren County, IA",2018,2.7
IA,"Wapello County, IA",2018,3.5
IA,"Warren County, IA",2018,2.3
IA,"Washington County, IA",2018,2.4
IA,"Wayne County, IA",2018,2.8
IA,"Webster County, IA",2018,3.3
IA,"Winnebago County, IA",2018,2.6
IA,"Winneshiek County, IA",2018,2.7
IA,"Woodbury County, IA",2018,2.6
