fips,jail_pop,urbanicity,year
20001,50.0,1.0,2017
20003,32.0,1.0,2017
20005,65.0,1.0,2017
20007,4.0,1.0,2017
20009,93.0,1.0,2017
20011,45.0,1.0,2017
20013,24.0,1.0,2017
20015,209.0,2.0,2017
20017,110.0,1.0,2017
20019,9.0,1.0,2017
20021,72.0,1.0,2017
20023,,1.0,2017
20025,2.0,1.0,2017
20027,7.0,1.0,2017
20029,27.0,1.0,2017
20031,13.0,1.0,2017
20033,,1.0,2017
20035,94.0,1.0,2017
20037,78.0,1.0,2017
20039,5.0,1.0,2017
20041,26.0,1.0,2017
20043,17.0,2.0,2017
20045,141.0,2.0,2017
20047,4.0,1.0,2017
20049,2.0,1.0,2017
20051,61.0,1.0,2017
20053,14.0,1.0,2017
20055,98.0,1.0,2017
20057,119.0,1.0,2017
20059,50.0,1.0,2017
20061,112.0,1.0,2017
20063,5.54,1.0,2017
20065,9.0,1.0,2017
20067,27.0,1.0,2017
20069,8.83,1.0,2017
20071,2.0,1.0,2017
20073,20.0,1.0,2017
20075,6.0,1.0,2017
20077,18.0,1.0,2017
20079,110.0,2.0,2017
20081,5.0,1.0,2017
20083,3.0,1.0,2017
20085,59.0,2.0,2017
20087,29.0,2.0,2017
20089,4.0,1.0,2017
20091,743.0,3.0,2017
20093,4.0,1.0,2017
20095,9.0,2.0,2017
20097,20.0,1.0,2017
20099,41.0,1.0,2017
20101,2.0,1.0,2017
20103,802.0,3.0,2017
20105,8.0,1.0,2017
20107,17.0,3.0,2017
20109,1.0,1.0,2017
20111,121.0,1.0,2017
20113,27.0,1.0,2017
20115,8.0,1.0,2017
20117,21.0,1.0,2017
20119,6.17,1.0,2017
20121,47.0,3.0,2017
20123,28.0,1.0,2017
20125,147.0,1.0,2017
20127,6.0,1.0,2017
20129,8.0,1.0,2017
20131,12.0,1.0,2017
20133,36.0,1.0,2017
20135,3.0,1.0,2017
20137,3.0,1.0,2017
20139,21.0,2.0,2017
20141,5.0,1.0,2017
20143,29.0,1.0,2017
20145,9.0,1.0,2017
20147,4.0,1.0,2017
20149,22.0,2.0,2017
20151,25.0,1.0,2017
20153,6.0,1.0,2017
20155,113.0,1.0,2017
20157,4.0,1.0,2017
20159,30.0,1.0,2017
20161,66.0,2.0,2017
20163,7.0,1.0,2017
20165,,1.0,2017
20167,18.0,1.0,2017
20169,228.0,1.0,2017
20171,11.19,1.0,2017
20173,1222.0,2.0,2017
20175,74.0,1.0,2017
20177,533.0,2.0,2017
20179,1.0,1.0,2017
20181,20.0,1.0,2017
20183,4.0,1.0,2017
20185,,1.0,2017
20187,3.0,1.0,2017
20189,6.0,1.0,2017
20191,151.0,2.0,2017
20193,23.0,1.0,2017
20195,6.46,1.0,2017
20197,5.0,2.0,2017
20199,3.0,1.0,2017
20201,7.0,1.0,2017
20203,4.81,1.0,2017
20205,59.0,1.0,2017
20207,8.0,1.0,2017
20209,336.0,3.0,2017
21001,102.82,1.0,2017
21003,71.0,2.0,2017
21005,83.63,1.0,2017
21007,44.0,1.0,2017
21009,148.54,1.0,2017
21011,55.42,1.0,2017
21013,73.0,1.0,2017
21015,543.75,3.0,2017
21017,81.49,2.0,2017
21019,245.0,2.0,2017
21021,288.0,1.0,2017
21023,31.93,3.0,2017
21025,128.3,1.0,2017
21027,132.1,1.0,2017
21029,217.0,3.0,2017
21031,40.0,2.0,2017
21033,0.0,1.0,2017
21035,161.0,1.0,2017
21037,620.0,3.0,2017
21039,101.08,1.0,2017
21041,57.92,1.0,2017
21043,197.0,1.0,2017
21045,205.0,1.0,2017
21047,693.55,2.0,2017
21049,69.0,2.0,2017
21051,200.0,1.0,2017
21053,2.0,1.0,2017
21055,116.0,1.0,2017
21057,33.18,1.0,2017
21059,757.0,2.0,2017
21061,,2.0,2017
21063,22.58,1.0,2017
21065,22.0,1.0,2017
21067,1346.0,2.0,2017
21069,54.22,1.0,2017
21071,151.0,1.0,2017
21073,385.0,1.0,2017
21075,135.08,1.0,2017
21077,,3.0,2017
21079,46.08,1.0,2017
21081,298.0,3.0,2017
21083,108.0,1.0,2017
21085,653.0,1.0,2017
21087,80.66,1.0,2017
21089,120.0,2.0,2017
21091,57.9,2.0,2017
21093,699.0,2.0,2017
21095,209.0,1.0,2017
21097,77.59,1.0,2017
21099,142.0,1.0,2017
21101,710.0,2.0,2017
21103,87.56,3.0,2017
21105,93.84,1.0,2017
21107,366.0,1.0,2017
21109,75.0,1.0,2017
21111,2216.0,4.0,2017
21113,165.0,2.0,2017
21115,66.11,1.0,2017
21117,665.0,3.0,2017
21119,83.5,1.0,2017
21121,,1.0,2017
21123,116.0,2.0,2017
21125,468.0,1.0,2017
21127,45.32,1.0,2017
21129,63.64,1.0,2017
21131,,1.0,2017
21133,65.0,1.0,2017
21135,64.0,1.0,2017
21137,62.92,1.0,2017
21139,58.97,1.0,2017
21141,110.0,1.0,2017
21143,0.0,1.0,2017
21145,420.03,1.0,2017
21147,58.0,1.0,2017
21149,,2.0,2017
21151,274.0,1.0,2017
21153,37.14,1.0,2017
21155,181.45,1.0,2017
21157,214.0,1.0,2017
21159,35.46,1.0,2017
21161,64.85,1.0,2017
21163,260.0,2.0,2017
21165,,1.0,2017
21167,,1.0,2017
21169,33.46,1.0,2017
21171,20.0,1.0,2017
21173,129.58,1.0,2017
21175,41.39,1.0,2017
21177,275.0,1.0,2017
21179,122.0,1.0,2017
21181,29.46,1.0,2017
21183,62.0,1.0,2017
21185,108.0,3.0,2017
21187,,1.0,2017
21189,41.23,1.0,2017
21191,61.25,3.0,2017
21193,142.5,1.0,2017
21195,389.0,1.0,2017
21197,125.0,1.0,2017
21199,276.0,1.0,2017
21201,8.46,1.0,2017
21203,84.0,1.0,2017
21205,142.0,1.0,2017
21207,106.0,1.0,2017
21209,93.0,2.0,2017
21211,178.67,3.0,2017
21213,233.0,1.0,2017
21215,71.7,3.0,2017
21217,190.34,1.0,2017
21219,109.0,1.0,2017
21221,130.45,2.0,2017
21223,47.52,3.0,2017
21225,51.0,1.0,2017
21227,650.0,2.0,2017
21229,110.55,1.0,2017
21231,220.0,1.0,2017
21233,271.0,1.0,2017
21235,224.0,1.0,2017
21237,66.83,1.0,2017
21239,92.0,2.0,2017
22001,77.0,2.0,2017
22003,45.0,1.0,2017
22005,480.0,2.0,2017
22007,64.0,1.0,2017
22009,899.0,1.0,2017
22011,125.0,1.0,2017
22013,47.0,1.0,2017
22015,1461.0,2.0,2017
22017,1174.0,2.0,2017
22019,1273.0,2.0,2017
22021,45.0,1.0,2017
22023,30.0,2.0,2017
22025,792.0,1.0,2017
22027,599.0,1.0,2017
22029,1108.0,1.0,2017
22031,118.0,2.0,2017
22033,1637.0,2.0,2017
22035,1139.33,1.0,2017
22037,150.0,2.0,2017
22039,98.0,1.0,2017
22041,780.0,1.0,2017
22043,100.0,2.0,2017
22045,415.0,2.0,2017
22047,98.0,2.0,2017
22049,1050.0,1.0,2017
22051,969.0,3.0,2017
22053,74.0,1.0,2017
22055,794.0,2.0,2017
22057,184.0,2.0,2017
22059,16.0,1.0,2017
22061,237.33,1.0,2017
22063,538.0,2.0,2017
22065,830.0,1.0,2017
22067,200.0,1.0,2017
22069,488.0,1.0,2017
22071,1585.0,4.0,2017
22073,2084.0,2.0,2017
22075,,3.0,2017
22077,150.0,2.0,2017
22079,1152.0,2.0,2017
22081,49.0,1.0,2017
22083,600.0,1.0,2017
22085,134.0,1.0,2017
22087,220.0,3.0,2017
22089,426.0,3.0,2017
22091,56.0,2.0,2017
22093,74.0,3.0,2017
22095,205.0,3.0,2017
22097,282.0,1.0,2017
22099,175.0,2.0,2017
22101,297.0,1.0,2017
22103,1086.0,3.0,2017
22105,558.0,2.0,2017
22107,,1.0,2017
22109,730.0,2.0,2017
22111,360.0,2.0,2017
22113,142.0,2.0,2017
22115,238.0,1.0,2017
22117,196.0,1.0,2017
22119,250.0,2.0,2017
22121,227.0,2.0,2017
22123,24.0,1.0,2017
22125,33.0,2.0,2017
22127,78.0,1.0,2017
23001,149.0,2.0,2017
23003,73.0,1.0,2017
23005,451.0,2.0,2017
23007,25.0,1.0,2017
23009,30.0,1.0,2017
23011,163.0,1.0,2017
23013,70.0,1.0,2017
23015,72.54,1.0,2017
23017,47.0,1.0,2017
23019,162.0,2.0,2017
23021,33.0,1.0,2017
23023,79.46,2.0,2017
23025,154.0,1.0,2017
23027,23.0,1.0,2017
23029,38.0,1.0,2017
23031,217.0,2.0,2017
24001,153.0,2.0,2017
24003,733.0,3.0,2017
24005,1208.0,3.0,2017
24009,189.0,3.0,2017
24011,71.0,1.0,2017
24013,236.0,3.0,2017
24015,257.0,3.0,2017
24017,374.0,3.0,2017
24019,144.0,1.0,2017
24021,354.0,3.0,2017
24023,60.0,1.0,2017
24025,422.0,3.0,2017
24027,315.0,3.0,2017
24029,69.0,1.0,2017
24031,712.0,3.0,2017
24033,913.0,3.0,2017
24035,116.0,3.0,2017
24037,219.0,2.0,2017
24039,87.0,2.0,2017
24041,72.0,1.0,2017
24043,315.0,2.0,2017
24045,363.0,2.0,2017
24047,359.0,2.0,2017
24510,1870.0,4.0,2017
25001,339.16,2.0,2017
25003,225.0,2.0,2017
25005,1168.0,3.0,2017
25007,34.0,1.0,2017
25009,1518.0,3.0,2017
25011,242.0,1.0,2017
25013,1474.0,2.0,2017
25015,231.0,2.0,2017
25017,973.5,3.0,2017
25019,20.84,1.0,2017
25021,492.0,3.0,2017
25023,1068.0,3.0,2017
25025,1664.0,4.0,2017
25027,1114.0,2.0,2017
26001,25.0,1.0,2017
26003,19.0,1.0,2017
26005,174.0,1.0,2017
26007,47.0,1.0,2017
26009,43.0,1.0,2017
26011,47.0,1.0,2017
26013,,1.0,2017
26015,104.0,3.0,2017
26017,234.0,2.0,2017
26019,39.0,1.0,2017
26021,369.0,2.0,2017
26023,139.0,1.0,2017
26025,515.0,2.0,2017
26027,100.0,2.0,2017
26029,17.0,1.0,2017
26031,81.0,1.0,2017
26033,126.0,1.0,2017
26035,178.0,1.0,2017
26037,199.0,2.0,2017
26039,38.0,1.0,2017
26041,75.0,1.0,2017
26043,78.0,1.0,2017
26045,240.0,2.0,2017
26047,83.0,1.0,2017
26049,590.0,2.0,2017
26051,79.0,1.0,2017
26053,28.0,1.0,2017
26055,157.0,1.0,2017
26057,56.0,1.0,2017
26059,53.0,1.0,2017
26061,47.0,1.0,2017
26063,62.0,1.0,2017
26065,476.0,2.0,2017
26067,149.0,1.0,2017
26069,67.0,1.0,2017
26071,45.0,1.0,2017
26073,205.0,1.0,2017
26075,376.0,2.0,2017
26077,434.0,2.0,2017
26079,52.0,1.0,2017
26081,1153.0,4.0,2017
26083,2.0,1.0,2017
26085,35.0,1.0,2017
26087,112.0,3.0,2017
26089,24.0,1.0,2017
26091,258.0,1.0,2017
26093,251.0,3.0,2017
26095,,1.0,2017
26097,18.0,1.0,2017
26099,1204.0,3.0,2017
26101,50.0,1.0,2017
26103,101.0,1.0,2017
26105,71.0,1.0,2017
26107,81.0,1.0,2017
26109,35.0,1.0,2017
26111,265.0,2.0,2017
26113,32.0,1.0,2017
26115,331.0,2.0,2017
26117,173.0,3.0,2017
26119,11.0,1.0,2017
26121,510.0,2.0,2017
26123,250.0,1.0,2017
26125,1489.0,3.0,2017
26127,49.0,1.0,2017
26129,81.21,1.0,2017
26131,3.0,1.0,2017
26133,69.0,1.0,2017
26135,30.79,1.0,2017
26137,37.0,1.0,2017
26139,257.0,3.0,2017
26141,28.0,1.0,2017
26143,76.0,1.0,2017
26145,420.0,2.0,2017
26147,485.0,3.0,2017
26149,155.0,1.0,2017
26151,120.0,1.0,2017
26153,15.0,1.0,2017
26155,125.0,1.0,2017
26157,75.0,1.0,2017
26159,150.0,2.0,2017
26161,392.0,2.0,2017
26163,1865.0,4.0,2017
26165,38.0,1.0,2017
27001,22.0,1.0,2017
27003,370.0,3.0,2017
27005,68.0,1.0,2017
27007,98.0,1.0,2017
27009,67.0,2.0,2017
27011,0.0,1.0,2017
27013,111.0,2.0,2017
27015,25.0,1.0,2017
27017,40.0,2.0,2017
27019,69.0,3.0,2017
27021,20.0,1.0,2017
27023,12.0,1.0,2017
27025,43.0,3.0,2017
27027,68.0,2.0,2017
27029,28.0,1.0,2017
27031,4.0,1.0,2017
27033,12.0,1.0,2017
27035,224.0,1.0,2017
27037,219.0,3.0,2017
27039,38.01,2.0,2017
27041,59.9,1.0,2017
27043,30.0,1.0,2017
27045,13.0,2.0,2017
27047,97.0,1.0,2017
27049,60.0,1.0,2017
27051,,1.0,2017
27053,1164.0,4.0,2017
27055,22.0,2.0,2017
27057,45.0,1.0,2017
27059,55.0,3.0,2017
27061,79.0,1.0,2017
27063,8.0,1.0,2017
27065,49.0,1.0,2017
27067,82.0,1.0,2017
27069,2.0,1.0,2017
27071,12.0,1.0,2017
27073,4.0,1.0,2017
27075,15.0,1.0,2017
27077,6.0,1.0,2017
27079,15.0,3.0,2017
27081,4.0,1.0,2017
27083,34.09,1.0,2017
27085,31.0,1.0,2017
27087,,1.0,2017
27089,3.0,1.0,2017
27091,19.0,1.0,2017
27093,39.0,1.0,2017
27095,92.0,3.0,2017
27097,54.0,1.0,2017
27099,60.0,1.0,2017
27101,9.91,1.0,2017
27103,20.0,2.0,2017
27105,27.45,1.0,2017
27107,27.78,1.0,2017
27109,146.0,2.0,2017
27111,67.0,1.0,2017
27113,39.0,1.0,2017
27115,75.0,1.0,2017
27117,8.0,1.0,2017
27119,138.32,2.0,2017
27121,17.1,1.0,2017
27123,734.0,4.0,2017
27125,16.9,1.0,2017
27127,16.0,1.0,2017
27129,67.0,1.0,2017
27131,50.0,1.0,2017
27133,11.55,1.0,2017
27135,24.0,1.0,2017
27137,106.0,2.0,2017
27139,122.0,3.0,2017
27141,595.5,3.0,2017
27143,12.0,3.0,2017
27145,178.0,2.0,2017
27147,64.99,1.0,2017
27149,0.0,1.0,2017
27151,5.0,1.0,2017
27153,21.0,1.0,2017
27155,0.0,1.0,2017
27157,30.0,2.0,2017
27159,22.0,1.0,2017
27161,14.0,1.0,2017
27163,200.0,3.0,2017
27165,14.0,1.0,2017
27167,11.0,1.0,2017
27169,63.0,1.0,2017
27171,144.0,3.0,2017
27173,23.0,1.0,2017
28001,87.0,1.0,2017
28003,138.0,1.0,2017
28005,40.0,1.0,2017
28007,22.0,1.0,2017
28009,22.0,3.0,2017
28011,405.0,1.0,2017
28013,36.0,1.0,2017
28015,151.38,1.0,2017
28017,332.0,1.0,2017
28019,88.91,1.0,2017
28021,10.0,1.0,2017
28023,40.0,1.0,2017
28025,125.0,1.0,2017
28027,102.0,1.0,2017
28029,49.0,2.0,2017
28031,25.0,1.0,2017
28033,350.0,3.0,2017
28035,333.0,2.0,2017
28037,,1.0,2017
28039,305.0,1.0,2017
28041,16.0,1.0,2017
28043,155.0,1.0,2017
28045,175.0,2.0,2017
28047,879.0,2.0,2017
28049,734.0,2.0,2017
28051,192.48,1.0,2017
28053,86.52,1.0,2017
28055,85.29,1.0,2017
28057,27.0,1.0,2017
28059,404.0,2.0,2017
28061,23.0,1.0,2017
28063,289.0,1.0,2017
28065,29.0,1.0,2017
28067,196.0,1.0,2017
28069,391.5,1.0,2017
28071,138.0,1.0,2017
28073,135.0,2.0,2017
28075,312.0,1.0,2017
28077,25.0,1.0,2017
28079,310.0,1.0,2017
28081,225.0,1.0,2017
28083,110.0,1.0,2017
28085,82.0,1.0,2017
28087,249.0,1.0,2017
28089,343.0,2.0,2017
28091,410.0,1.0,2017
28093,45.0,3.0,2017
28095,111.0,1.0,2017
28097,148.62,1.0,2017
28099,55.0,1.0,2017
28101,35.0,1.0,2017
28103,24.0,1.0,2017
28105,81.0,1.0,2017
28107,125.0,1.0,2017
28109,326.0,1.0,2017
28111,28.0,2.0,2017
28113,163.0,1.0,2017
28115,67.0,1.0,2017
28117,71.0,1.0,2017
28119,18.0,1.0,2017
28121,490.0,2.0,2017
28123,107.0,1.0,2017
28125,229.71,1.0,2017
28127,97.0,2.0,2017
28129,38.0,1.0,2017
28131,468.0,1.0,2017
28133,39.0,1.0,2017
28135,50.0,1.0,2017
28137,79.0,3.0,2017
28139,38.0,1.0,2017
28141,86.0,1.0,2017
28143,72.0,3.0,2017
28145,76.0,1.0,2017
28147,15.0,1.0,2017
28149,117.0,1.0,2017
28151,427.0,1.0,2017
28153,76.0,1.0,2017
28155,10.0,1.0,2017
28157,18.0,1.0,2017
28159,200.09,1.0,2017
28161,23.0,1.0,2017
28163,398.0,2.0,2017
29001,44.0,1.0,2017
29003,27.0,2.0,2017
29005,3.0,1.0,2017
29007,86.0,1.0,2017
29009,48.0,1.0,2017
29011,15.0,1.0,2017
29013,100.0,3.0,2017
29015,27.0,1.0,2017
29017,22.0,2.0,2017
29019,179.0,2.0,2017
29021,219.0,2.0,2017
29023,73.0,1.0,2017
29025,130.0,3.0,2017
29027,81.0,2.0,2017
29029,109.0,1.0,2017
29031,273.0,2.0,2017
29033,12.0,1.0,2017
29035,,1.0,2017
29037,149.0,3.0,2017
29039,14.0,1.0,2017
29041,19.0,1.0,2017
29043,115.0,2.0,2017
29045,17.0,1.0,2017
29047,359.0,3.0,2017
29049,18.0,3.0,2017
29051,136.0,2.0,2017
29053,33.0,1.0,2017
29055,48.75,1.0,2017
29057,10.0,1.0,2017
29059,20.0,2.0,2017
29061,47.5,1.0,2017
29063,84.5,2.0,2017
29065,31.0,1.0,2017
29067,24.0,1.0,2017
29069,155.0,1.0,2017
29071,115.0,3.0,2017
29073,29.25,1.0,2017
29075,41.51,1.0,2017
29077,800.0,2.0,2017
29079,25.0,1.0,2017
29081,51.49,1.0,2017
29083,60.0,1.0,2017
29085,5.0,1.0,2017
29087,4.0,1.0,2017
29089,11.0,1.0,2017
29091,58.0,1.0,2017
29093,17.0,1.0,2017
29095,967.0,4.0,2017
29097,272.0,2.0,2017
29099,284.0,3.0,2017
29101,210.0,1.0,2017
29103,,1.0,2017
29105,127.0,1.0,2017
29107,108.0,3.0,2017
29109,43.0,1.0,2017
29111,11.0,1.0,2017
29113,200.0,3.0,2017
29115,,1.0,2017
29117,35.0,1.0,2017
29119,34.0,2.0,2017
29121,28.0,1.0,2017
29123,26.0,1.0,2017
29125,4.0,1.0,2017
29127,92.0,1.0,2017
29129,6.0,1.0,2017
29131,94.0,1.0,2017
29133,61.0,1.0,2017
29135,31.0,2.0,2017
29137,19.0,1.0,2017
29139,42.0,1.0,2017
29141,132.0,1.0,2017
29143,36.0,1.0,2017
29145,85.0,2.0,2017
29147,22.0,1.0,2017
29149,6.0,1.0,2017
29151,12.0,2.0,2017
29153,19.0,1.0,2017
29155,83.0,1.0,2017
29157,35.0,1.0,2017
29159,143.0,1.0,2017
29161,140.0,1.0,2017
29163,47.0,1.0,2017
29165,169.0,3.0,2017
29167,37.0,2.0,2017
29169,52.0,1.0,2017
29171,4.0,1.0,2017
29173,,1.0,2017
29175,87.0,1.0,2017
29177,60.0,3.0,2017
29179,9.0,1.0,2017
29181,22.0,1.0,2017
29183,459.0,3.0,2017
29185,145.0,1.0,2017
29186,90.0,1.0,2017
29187,219.0,1.0,2017
29189,1306.0,3.0,2017
29195,84.0,1.0,2017
29197,3.0,1.0,2017
29199,4.0,1.0,2017
29201,93.0,1.0,2017
29203,8.0,1.0,2017
29205,11.0,1.0,2017
29207,50.0,1.0,2017
29209,62.0,1.0,2017
29211,1.0,1.0,2017
29213,177.0,1.0,2017
29215,51.0,1.0,2017
29217,103.0,1.0,2017
29219,112.0,3.0,2017
29221,60.0,1.0,2017
29223,60.0,1.0,2017
29225,31.0,2.0,2017
29227,,1.0,2017
29229,47.0,1.0,2017
29510,1407.0,4.0,2017
30001,8.0,1.0,2017
30003,37.0,1.0,2017
30005,1.0,1.0,2017
30007,25.01,1.0,2017
30009,25.29,2.0,2017
30011,1.68,1.0,2017
30013,445.0,2.0,2017
30015,10.53,1.0,2017
30017,12.0,1.0,2017
30019,,1.0,2017
30021,161.89,1.0,2017
30023,24.0,1.0,2017
30025,4.32,1.0,2017
30027,13.12,1.0,2017
30029,99.0,1.0,2017
30031,134.35,1.0,2017
30033,1.28,1.0,2017
30035,14.72,1.0,2017
30037,,2.0,2017
30039,2.0,1.0,2017
30041,60.0,1.0,2017
30043,17.0,1.0,2017
30045,2.26,1.0,2017
30047,47.0,1.0,2017
30049,71.0,1.0,2017
30051,4.47,1.0,2017
30053,21.0,1.0,2017
30055,,1.0,2017
30057,8.65,1.0,2017
30059,6.99,1.0,2017
30061,7.0,1.0,2017
30063,408.0,2.0,2017
30065,6.0,1.0,2017
30067,15.0,1.0,2017
30069,0.62,1.0,2017
30071,2.0,1.0,2017
30073,6.0,1.0,2017
30075,1.0,1.0,2017
30077,8.0,1.0,2017
30079,,1.0,2017
30081,48.0,1.0,2017
30083,13.0,1.0,2017
30085,14.0,1.0,2017
30087,28.0,1.0,2017
30089,1.0,1.0,2017
30091,1.0,1.0,2017
30093,76.0,1.0,2017
30095,22.31,1.0,2017
30097,,1.0,2017
30099,,1.0,2017
30101,627.0,1.0,2017
30103,,1.0,2017
30105,20.0,1.0,2017
30107,4.0,1.0,2017
30109,17.11,1.0,2017
30111,394.4,2.0,2017
31001,32.0,1.0,2017
31003,6.0,1.0,2017
31005,,1.0,2017
31007,3.02,1.0,2017
31009,,1.0,2017
31011,4.0,1.0,2017
31013,12.0,1.0,2017
31015,,1.0,2017
31017,0.8,1.0,2017
31019,113.0,1.0,2017
31021,3.31,1.0,2017
31023,23.0,1.0,2017
31025,78.0,2.0,2017
31027,4.0,1.0,2017
31029,3.0,1.0,2017
31031,7.0,1.0,2017
31033,19.0,1.0,2017
31035,5.0,1.0,2017
31037,19.88,1.0,2017
31039,,1.0,2017
31041,10.0,1.0,2017
31043,108.0,2.0,2017
31045,9.0,1.0,2017
31047,82.22,1.0,2017
31049,,1.0,2017
31051,6.0,2.0,2017
31053,40.0,1.0,2017
31055,1258.0,2.0,2017
31057,2.0,1.0,2017
31059,4.0,1.0,2017
31061,2.0,1.0,2017
31063,3.0,1.0,2017
31065,1.0,1.0,2017
31067,24.0,1.0,2017
31069,6.0,1.0,2017
31071,1.08,1.0,2017
31073,6.78,1.0,2017
31075,,1.0,2017
31077,1.23,1.0,2017
31079,178.0,2.0,2017
31081,5.0,2.0,2017
31083,1.0,1.0,2017
31085,,1.0,2017
31087,4.0,1.0,2017
31089,9.0,1.0,2017
31091,,1.0,2017
31093,,2.0,2017
31095,13.0,1.0,2017
31097,2.83,1.0,2017
31099,3.0,1.0,2017
31101,8.14,1.0,2017
31103,0.2,1.0,2017
31105,10.0,1.0,2017
31107,4.0,1.0,2017
31109,581.0,2.0,2017
31111,105.91,1.0,2017
31113,2.09,1.0,2017
31115,0.32,1.0,2017
31117,,1.0,2017
31119,94.0,1.0,2017
31121,6.9,2.0,2017
31123,5.0,1.0,2017
31125,3.1,1.0,2017
31127,7.0,1.0,2017
31129,,1.0,2017
31131,18.0,1.0,2017
31133,1.17,1.0,2017
31135,2.86,1.0,2017
31137,32.0,1.0,2017
31139,4.83,1.0,2017
31141,61.12,1.0,2017
31143,1.0,1.0,2017
31145,,1.0,2017
31147,8.0,1.0,2017
31149,4.0,1.0,2017
31151,77.0,1.0,2017
31153,124.0,2.0,2017
31155,119.0,2.0,2017
31157,157.98,1.0,2017
31159,19.0,2.0,2017
31161,15.0,1.0,2017
31163,1.64,1.0,2017
31165,,1.0,2017
31167,4.17,1.0,2017
31169,4.0,1.0,2017
31171,,1.0,2017
31173,13.0,1.0,2017
31175,2.27,1.0,2017
31177,11.19,2.0,2017
31179,,1.0,2017
31181,5.0,1.0,2017
31183,0.45,1.0,2017
31185,23.0,1.0,2017
32001,48.0,1.0,2017
32003,5591.0,4.0,2017
32005,57.0,1.0,2017
32007,176.0,1.0,2017
32009,20.0,1.0,2017
32011,4.0,1.0,2017
32013,53.0,1.0,2017
32015,10.0,1.0,2017
32017,96.0,1.0,2017
32019,71.0,1.0,2017
32021,21.0,1.0,2017
32023,164.0,1.0,2017
32027,14.0,1.0,2017
32029,7.0,2.0,2017
32031,1090.0,2.0,2017
32033,22.0,1.0,2017
32510,178.0,2.0,2017
33001,110.0,1.0,2017
33003,56.0,1.0,2017
33005,158.0,1.0,2017
33007,38.0,1.0,2017
33009,122.0,1.0,2017
33011,421.0,2.0,2017
33013,167.0,1.0,2017
33015,222.0,3.0,2017
33017,419.0,3.0,2017
33019,82.0,1.0,2017
34001,630.0,2.0,2017
34003,792.0,3.0,2017
34005,526.0,3.0,2017
34007,1113.0,3.0,2017
34009,221.0,2.0,2017
34011,416.0,2.0,2017
34013,2097.0,4.0,2017
34015,358.0,3.0,2017
34017,1398.0,4.0,2017
34019,79.0,3.0,2017
34021,638.0,2.0,2017
34023,814.0,3.0,2017
34025,688.0,3.0,2017
34027,232.0,3.0,2017
34029,538.0,3.0,2017
34031,740.0,3.0,2017
34033,296.0,3.0,2017
34035,216.0,3.0,2017
34037,154.0,3.0,2017
34039,629.0,4.0,2017
34041,74.0,2.0,2017
35001,1262.0,2.0,2017
35003,5.0,1.0,2017
35005,290.0,1.0,2017
35006,,1.0,2017
35007,49.0,1.0,2017
35009,244.0,1.0,2017
35011,10.0,1.0,2017
35013,738.0,2.0,2017
35015,268.0,1.0,2017
35017,73.0,1.0,2017
35019,592.0,1.0,2017
35021,,1.0,2017
35023,33.0,1.0,2017
35025,411.0,1.0,2017
35027,135.0,1.0,2017
35028,23.0,1.0,2017
35029,327.0,1.0,2017
35031,162.0,1.0,2017
35033,14.83,1.0,2017
35035,262.0,1.0,2017
35037,45.0,1.0,2017
35039,102.0,1.0,2017
35041,96.0,1.0,2017
35043,385.0,2.0,2017
35045,607.0,2.0,2017
35047,100.17,1.0,2017
35049,401.0,2.0,2017
35051,53.0,1.0,2017
35053,48.0,1.0,2017
35055,81.0,1.0,2017
35057,701.0,2.0,2017
35059,13.0,1.0,2017
35061,180.0,2.0,2017
36001,602.0,2.0,2017
36003,129.0,1.0,2017
36007,516.0,2.0,2017
36009,129.0,1.0,2017
36011,191.0,1.0,2017
36013,291.0,1.0,2017
36015,198.0,2.0,2017
36017,118.0,1.0,2017
36019,205.0,1.0,2017
36021,105.0,1.0,2017
36023,73.0,1.0,2017
36025,80.0,1.0,2017
36027,420.0,3.0,2017
36029,1301.0,4.0,2017
36031,85.0,1.0,2017
36033,121.0,1.0,2017
36035,111.0,1.0,2017
36037,70.0,1.0,2017
36039,46.0,1.0,2017
36041,4.0,1.0,2017
36043,26.0,2.0,2017
36045,135.0,2.0,2017
36049,34.0,1.0,2017
36051,129.0,3.0,2017
36053,95.0,2.0,2017
36055,1277.0,4.0,2017
36057,112.0,1.0,2017
36059,1192.0,3.0,2017
36061,9500.0,4.0,2017
36063,432.0,3.0,2017
36065,420.0,2.0,2017
36067,1090.0,2.0,2017
36069,222.0,3.0,2017
36071,689.0,3.0,2017
36073,65.0,3.0,2017
36075,153.0,2.0,2017
36077,70.0,1.0,2017
36079,116.0,3.0,2017
36083,281.0,2.0,2017
36087,241.0,3.0,2017
36089,162.0,1.0,2017
36091,179.0,2.0,2017
36093,330.0,2.0,2017
36095,52.0,2.0,2017
36097,25.0,1.0,2017
36099,84.0,1.0,2017
36101,180.0,1.0,2017
36103,1565.0,3.0,2017
36105,178.0,1.0,2017
36107,82.0,2.0,2017
36109,70.0,2.0,2017
36111,341.0,2.0,2017
36113,114.0,2.0,2017
36115,115.0,2.0,2017
36117,108.0,3.0,2017
36119,1050.0,3.0,2017
36121,61.0,1.0,2017
36123,51.0,3.0,2017
37001,413.0,2.0,2017
37003,77.0,2.0,2017
37005,27.0,1.0,2017
37007,46.0,1.0,2017
37009,160.0,1.0,2017
37011,36.0,1.0,2017
37013,87.0,1.0,2017
37015,44.0,1.0,2017
